STUDENT_ID,COLLEGE,MAJOR_NAME,CREDIT_1,CREDIT_2,GPA_1,EXTRA_ACTIVITY,COMPLETE_MAJOR,PF,AR_2016,AR_2017,AR_2018,AR_2019,EVERY_TIME,MAJOR_SCORE
997,글로벌융합,중어중문학,18,18,1.3494,300,1,0,7.392,6.117999999999999,12.058,9.426,0.109,891.825
998,글로벌융합,중어중문학,18,18,1.1256,300,1,0,7.392,6.117999999999999,12.058,9.426,0.109,886.6833333333333
999,글로벌융합,영어영문학,18,18,4.4704,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,998.9516666666666
1000,글로벌융합,영어영문학,18,18,4.457,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,997.975
1001,글로벌융합,영어영문학,18,18,4.3913,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,996.2083333333334
1002,글로벌융합,영어영문학,18,18,4.365,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,994.8966666666666
1003,글로벌융합,영어영문학,18,18,4.3288,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,994.135
1004,글로벌융합,영어영문학,18,18,4.3061,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,993.0983333333334
1005,글로벌융합,영어영문학,18,18,4.2798,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,992.4216666666666
1006,글로벌융합,영어영문학,18,18,4.2651,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,991.815
1007,글로벌융합,영어영문학,18,18,4.2269,200,1,1,7.78,6.3,11.472000000000001,9.875,0.214,890.1466666666666
1008,글로벌융합,영어영문학,18,18,4.1724,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,989.075
1009,글로벌융합,영어영문학,18,18,4.172,250,1,1,7.78,6.3,11.472000000000001,9.875,0.214,939.0466666666666
1010,글로벌융합,영어영문학,18,18,4.1627,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,988.53
1011,글로벌융합,영어영문학,18,18,4.1491,200,1,1,7.78,6.3,11.472000000000001,9.875,0.214,887.9566666666667
1012,글로벌융합,영어영문학,12,18,4.1229,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,962.15
1013,글로벌융합,영어영문학,18,18,4.0943,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,985.9200000000001
1014,글로벌융합,영어영문학,18,18,4.0255,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,984.0733333333334
1015,글로벌융합,영어영문학,15,18,4.0128,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,970.2509090909091
1016,글로벌융합,영어영문학,18,18,3.9560000000000004,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,981.73
1017,글로벌융합,영어영문학,18,18,3.9292,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,979.995
1018,글로벌융합,영어영문학,18,18,3.863,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,977.5866666666667
1019,글로벌융합,영어영문학,18,18,3.7789,250,1,1,7.78,6.3,11.472000000000001,9.875,0.214,924.1766666666666
1020,글로벌융합,영어영문학,18,18,3.6599,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,971.8166666666666
1021,글로벌융합,영어영문학,18,18,3.6313,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,970.18
1022,글로벌융합,영어영문학,18,18,3.5592,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,968.005
1023,글로벌융합,영어영문학,18,18,3.4991,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,966.5816666666667
1024,글로벌융합,영어영문학,18,18,3.4958,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,966.2283333333334
1025,글로벌융합,영어영문학,18,18,3.4619999999999997,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,965.4
1026,글로벌융합,영어영문학,18,18,3.4402,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,964.51
1027,글로벌융합,영어영문학,18,18,3.4155,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,963.85
1028,글로벌융합,영어영문학,18,12,3.4047,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,938.3393333333333
1029,글로벌융합,영어영문학,18,18,3.3901,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,962.5083333333333
1030,글로벌융합,영어영문학,18,18,3.3146,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,960.2083333333334
1031,글로벌융합,영어영문학,18,18,3.2871,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,958.91
1032,글로벌융합,영어영문학,18,18,3.228,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,957.505
1033,글로벌융합,영어영문학,18,18,3.2069,300,0,1,7.78,6.3,11.472000000000001,9.875,0.214,556.74
1034,글로벌융합,영어영문학,18,18,3.139,0,0,1,7.78,6.3,11.472000000000001,9.875,0.214,253.62333333333333
1035,글로벌융합,영어영문학,18,18,3.0784,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,952.425
1036,글로벌융합,영어영문학,18,18,3.0260000000000002,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,950.8433333333334
1037,글로벌융합,영어영문학,18,18,3.0052,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,943.5433333333333
1038,글로벌융합,영어영문학,18,18,2.4015,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,929.88
1039,글로벌융합,영어영문학,18,18,2.3672,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,928.5866666666667
1040,글로벌융합,영어영문학,18,18,2.2442,300,1,1,7.78,6.3,11.472000000000001,9.875,0.214,924.2716666666666
1041,글로벌융합,영어영문학,18,18,2.2121,300,1,0,7.78,6.3,11.472000000000001,9.875,0.214,923.5483333333333
1042,글로벌융합,영어영문학,18,18,2.1263,300,1,0,7.78,6.3,11.472000000000001,9.875,0.214,915.8083333333334
1043,글로벌융합,영어영문학,18,18,1.7792,300,1,0,7.78,6.3,11.472000000000001,9.875,0.214,909.3066666666666
1044,글로벌융합,영어영문학,18,18,1.6819,100,1,0,7.78,6.3,11.472000000000001,9.875,0.214,705.2
1045,글로벌융합,영어영문학,18,18,1.6301,300,1,0,7.78,6.3,11.472000000000001,9.875,0.214,903.47
1046,글로벌융합,영어영문학,18,18,1.5503,300,1,0,7.78,6.3,11.472000000000001,9.875,0.214,900.2266666666667
1047,글로벌융합,영어영문학,18,18,1.4414,300,1,0,7.78,6.3,11.472000000000001,9.875,0.214,897.2416666666667
1048,글로벌융합,영어영문학,18,18,1.2957,300,1,0,7.78,6.3,11.472000000000001,9.875,0.214,892.5483333333333
1049,글로벌융합,영어영문학,18,18,1.057,300,1,0,7.78,6.3,11.472000000000001,9.875,0.214,884.29
1050,글로벌융합,불어불문학,18,18,4.4934,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,998.8666666666667
1051,글로벌융합,불어불문학,18,18,4.4096,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,996.9083333333333
1052,글로벌융합,불어불문학,18,18,4.3663,150,1,1,6.912999999999999,5.591,11.409,8.375,0.5,844.6316666666667
1053,글로벌융합,불어불문학,18,18,4.3054,250,1,1,6.912999999999999,5.591,11.409,8.375,0.5,943.4133333333333
1054,글로벌융합,불어불문학,18,18,4.2071,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,990.1466666666666
1055,글로벌융합,불어불문학,18,18,4.1764,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,989.1416666666667
1056,글로벌융합,불어불문학,18,18,4.1491,250,1,1,6.912999999999999,5.591,11.409,8.375,0.5,937.795
1057,글로벌융합,불어불문학,18,18,4.0765,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,985.5
1058,글로벌융합,불어불문학,18,18,4.0493,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,984.64
1059,글로벌융합,불어불문학,18,18,3.9963,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,982.6233333333333
1060,글로벌융합,불어불문학,18,18,3.9611,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,982.0366666666666
1061,글로벌융합,불어불문학,18,18,3.9167,300,0,1,6.912999999999999,5.591,11.409,8.375,0.5,579.9283333333333
1062,글로벌융합,불어불문학,18,18,3.8705,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,979.0166666666667
1063,글로벌융합,불어불문학,18,18,3.8276,300,0,1,6.912999999999999,5.591,11.409,8.375,0.5,577.4216666666666
1064,글로벌융합,불어불문학,18,18,3.8126,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,976.4083333333333
1065,글로벌융합,불어불문학,18,15,3.7310000000000003,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,960.8666666666667
1066,글로벌융합,불어불문학,18,18,3.6552,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,971.4416666666666
1067,글로벌융합,불어불문학,18,18,3.6161,300,1,1,6.912999999999999,5.591,11.409,8.375,0.5,970.5366666666666
1068,글로벌융합,불어불문학,18,18,3.5934,300,0,0,6.912999999999999,5.591,11.409,8.375,0.5,569.7333333333333
1069,글로벌융합,불어불문학,18,18,3.5795,250,1,0,6.912999999999999,5.591,11.409,8.375,0.5,919.1666666666666
1070,글로벌융합,불어불문학,18,18,3.5142,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,967.14
1071,글로벌융합,불어불문학,18,18,3.5106,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,966.3983333333333
1072,글로벌융합,불어불문학,18,18,3.4614,100,1,0,6.912999999999999,5.591,11.409,8.375,0.5,764.97
1073,글로벌융합,불어불문학,18,18,3.4052,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,963.3733333333333
1074,글로벌융합,불어불문학,18,18,3.3927,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,962.885
1075,글로벌융합,불어불문학,18,18,3.3466,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,961.0
1076,글로벌융합,불어불문학,18,18,3.3105,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,960.2366666666667
1077,글로벌융합,불어불문학,18,18,3.2716,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,958.6916666666666
1078,글로벌융합,불어불문학,18,18,3.2451,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,958.1316666666667
1079,글로벌융합,불어불문학,18,18,3.2223,150,1,0,6.912999999999999,5.591,11.409,8.375,0.5,804.9300000000001
1080,글로벌융합,불어불문학,18,15,3.0721,50,1,0,6.912999999999999,5.591,11.409,8.375,0.5,689.8275757575758
1081,글로벌융합,불어불문학,18,18,3.0501,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,951.2683333333333
1082,글로벌융합,불어불문학,18,18,3.0260000000000002,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,950.755
1083,글로벌융합,불어불문학,18,18,2.8383,200,1,0,6.912999999999999,5.591,11.409,8.375,0.5,841.61
1084,글로벌융합,불어불문학,18,18,2.5697,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,935.6333333333333
1085,글로벌융합,불어불문학,18,18,2.4391,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,928.6616666666666
1086,글로벌융합,불어불문학,18,18,2.2594,150,1,0,6.912999999999999,5.591,11.409,8.375,0.5,774.1733333333333
1087,글로벌융합,불어불문학,18,18,1.9872,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,915.5
1088,글로벌융합,불어불문학,18,18,1.8718,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,911.1466666666666
1089,글로벌융합,불어불문학,18,18,1.7765,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,906.9233333333333
1090,글로벌융합,불어불문학,18,18,1.6321,150,1,0,6.912999999999999,5.591,11.409,8.375,0.5,753.5033333333333
1091,글로벌융합,불어불문학,18,18,1.5426,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,899.325
1092,글로벌융합,불어불문학,18,18,1.406,250,1,0,6.912999999999999,5.591,11.409,8.375,0.5,845.8116666666667
1093,글로벌융합,불어불문학,15,12,1.297,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,855.2711111111112
1094,글로벌융합,불어불문학,18,18,1.1913,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,889.3216666666667
1095,글로벌융합,불어불문학,18,15,1.0754,300,1,0,6.912999999999999,5.591,11.409,8.375,0.5,872.8830303030303
1096,글로벌융합,독어독문학,18,18,4.447,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,998.0933333333334
1097,글로벌융합,독어독문학,18,18,4.409,150,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,846.83
1098,글로벌융합,독어독문학,18,18,4.3928,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,996.0016666666667
1099,글로벌융합,독어독문학,18,18,4.3663,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,995.5216666666666
1100,글로벌융합,독어독문학,18,18,4.365,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,995.2583333333333
1101,글로벌융합,독어독문학,18,18,4.3274,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,994.2466666666667
1102,글로벌융합,독어독문학,18,18,4.3103,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,993.2233333333334
1103,글로벌융합,독어독문학,18,18,4.2732,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,992.0566666666666
1104,글로벌융합,독어독문학,18,18,4.2168,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,990.56
1105,글로벌융합,독어독문학,18,18,4.2071,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,989.985
1106,글로벌융합,독어독문학,18,18,4.1858,50,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,739.48
1107,글로벌융합,독어독문학,18,18,4.1721,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,988.8766666666667
1108,글로벌융합,독어독문학,18,18,4.1605,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,987.8233333333333
1109,글로벌융합,독어독문학,18,18,4.1078,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,986.255
1110,글로벌융합,독어독문학,18,18,4.0535,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,984.9366666666666
1111,글로벌융합,독어독문학,18,18,4.0255,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,984.04
1112,글로벌융합,독어독문학,18,18,3.9964,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,983.125
1113,글로벌융합,독어독문학,18,18,3.9842,300,1,1,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,982.805
1114,글로벌융합,독어독문학,18,18,3.9779,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,982.5233333333333
1115,글로벌융합,독어독문학,18,18,3.951,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,981.5
1116,글로벌융합,독어독문학,18,18,3.9027,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,979.9716666666667
1117,글로벌융합,독어독문학,18,18,3.8956,250,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,929.295
1118,글로벌융합,독어독문학,18,18,3.8604,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,977.8833333333333
1119,글로벌융합,독어독문학,18,18,3.8078,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,976.725
1120,글로벌융합,독어독문학,18,18,3.7922,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,976.2483333333333
1121,글로벌융합,독어독문학,18,18,3.7427,300,0,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,574.435
1122,글로벌융합,독어독문학,18,12,3.6924,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,948.0626666666667
1123,글로벌융합,독어독문학,18,18,3.6552,150,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,820.9266666666666
1124,글로벌융합,독어독문학,18,18,3.5906,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,968.4866666666667
1125,글로벌융합,독어독문학,18,18,3.4304,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,963.5583333333334
1126,글로벌융합,독어독문학,15,18,3.3831,150,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,800.27
1127,글로벌융합,독어독문학,18,18,3.3794,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,962.3199999999999
1128,글로벌융합,독어독문학,18,18,3.3146,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,960.1466666666666
1129,글로벌융합,독어독문학,18,18,3.2868,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,958.525
1130,글로벌융합,독어독문학,18,12,3.2172,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,932.1826666666667
1131,글로벌융합,독어독문학,18,18,3.1957,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,956.0216666666666
1132,글로벌융합,독어독문학,18,18,3.1603,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,954.145
1133,글로벌융합,독어독문학,18,18,3.0246,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,947.4016666666666
1134,글로벌융합,독어독문학,18,18,2.7413,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,940.3483333333334
1135,글로벌융합,독어독문학,18,18,2.6074,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,935.225
1136,글로벌융합,독어독문학,18,18,2.2806,300,0,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,525.58
1137,글로벌융합,독어독문학,18,18,2.191,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,922.52
1138,글로벌융합,독어독문학,18,18,2.1263,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,919.4933333333333
1139,글로벌융합,독어독문학,18,18,1.9997,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,916.5416666666666
1140,글로벌융합,독어독문학,18,18,1.9428,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,914.0166666666667
1141,글로벌융합,독어독문학,18,18,1.8555,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,910.215
1142,글로벌융합,독어독문학,18,18,1.6864,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,904.9583333333334
1143,글로벌융합,독어독문학,18,18,1.599,50,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,651.01
1144,글로벌융합,독어독문학,18,18,1.4616,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,898.6816666666666
1145,글로벌융합,독어독문학,18,18,1.057,300,1,0,6.364,7.7829999999999995,10.818,9.13,0.33299999999999996,884.3916666666667
1146,글로벌융합,스페인어,18,18,4.4461,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,997.9933333333333
1147,글로벌융합,스페인어,18,18,4.4078,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,996.835
1148,글로벌융합,스페인어,18,18,4.346,150,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,844.8666666666667
1149,글로벌융합,스페인어,18,18,4.2994,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,993.1566666666666
1150,글로벌융합,스페인어,18,18,4.2782,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,992.5233333333333
1151,글로벌융합,스페인어,18,18,4.2052,100,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,790.1566666666666
1152,글로벌융합,스페인어,18,18,4.1998,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,988.9866666666667
1153,글로벌융합,스페인어,18,18,4.1227,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,987.28
1154,글로벌융합,스페인어,18,18,4.0427,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,984.5699999999999
1155,글로벌융합,스페인어,18,18,4.0296,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,984.32
1156,글로벌융합,스페인어,18,18,4.0168,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,983.5516666666667
1157,글로벌융합,스페인어,18,18,3.9801,250,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,932.6333333333333
1158,글로벌융합,스페인어,18,18,3.9735,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,982.2433333333333
1159,글로벌융합,스페인어,18,18,3.9167,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,980.53
1160,글로벌융합,스페인어,18,18,3.8921,300,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,979.0166666666667
1161,글로벌융합,스페인어,18,18,3.7778,150,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,825.2783333333333
1162,글로벌융합,스페인어,18,18,3.6646,0,1,1,5.696000000000001,5.832999999999999,10.591,7.5,0.765,671.4366666666667
1163,글로벌융합,스페인어,18,18,3.5653,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,968.185
1164,글로벌융합,스페인어,18,18,3.4969,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,966.2466666666667
1165,글로벌융합,스페인어,18,18,3.4368,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,964.205
1166,글로벌융합,스페인어,18,18,3.4047,250,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,913.1133333333333
1167,글로벌융합,스페인어,15,18,3.3804,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,949.1072727272727
1168,글로벌융합,스페인어,18,18,3.3021,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,959.98
1169,글로벌융합,스페인어,18,18,3.2871,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,959.565
1170,글로벌융합,스페인어,18,18,3.2825,300,0,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,559.235
1171,글로벌융합,스페인어,18,18,3.2475,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,958.1716666666666
1172,글로벌융합,스페인어,18,15,3.13,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,941.6636363636363
1173,글로벌융합,스페인어,18,18,3.0838,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,952.7933333333333
1174,글로벌융합,스페인어,18,18,3.074,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,952.435
1175,글로벌융합,스페인어,18,18,3.0647,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,951.4883333333333
1176,글로벌융합,스페인어,12,15,3.0052,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,905.79
1177,글로벌융합,스페인어,18,18,2.5131,150,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,782.5366666666666
1178,글로벌융합,스페인어,18,18,2.3004,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,925.7133333333334
1179,글로벌융합,스페인어,18,18,2.2424,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,924.6966666666667
1180,글로벌융합,스페인어,18,18,2.1626,250,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,870.4300000000001
1181,글로벌융합,스페인어,18,18,1.9928,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,914.1383333333333
1182,글로벌융합,스페인어,18,18,1.504,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,899.2966666666666
1183,글로벌융합,스페인어,18,18,1.4369999999999998,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,897.565
1184,글로벌융합,스페인어,18,18,1.3303,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,893.4016666666666
1185,글로벌융합,스페인어,18,18,1.2658,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,891.5733333333334
1186,글로벌융합,스페인어,18,18,1.1913,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,889.3383333333334
1187,글로벌융합,스페인어,18,18,1.168,300,1,0,5.696000000000001,5.832999999999999,10.591,7.5,0.765,886.39
1188,글로벌융합,사학,18,18,4.4966,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,999.8333333333334
1189,글로벌융합,사학,18,18,4.4805,250,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,949.2133333333334
1190,글로벌융합,사학,18,18,4.457,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,998.26
1191,글로벌융합,사학,18,18,4.4215,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,997.155
1192,글로벌융합,사학,18,18,4.4008,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,996.6866666666667
1193,글로벌융합,사학,18,18,4.3663,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,995.4366666666666
1194,글로벌융합,사학,18,18,4.3599,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,995.0516666666666
1195,글로벌융합,사학,18,18,4.3379,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,993.135
1196,글로벌융합,사학,18,18,4.2438,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,991.115
1197,글로벌융합,사학,18,18,4.2195,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,990.47
1198,글로벌융합,사학,18,18,4.2071,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,989.8166666666666
1199,글로벌융합,사학,18,18,4.1811,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,989.22
1200,글로벌융합,사학,18,18,4.172,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,989.0033333333333
1201,글로벌융합,사학,18,18,4.1616,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,988.5766666666667
1202,글로벌융합,사학,18,18,4.1078,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,986.2566666666667
1203,글로벌융합,사학,18,18,4.0592,300,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,985.3066666666666
1204,글로벌융합,사학,18,12,4.0291,300,0,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,559.3033333333333
1205,글로벌융합,사학,18,18,4.0289,150,1,1,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,834.2733333333333
1206,글로벌융합,사학,18,18,4.0075,300,1,0,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,982.0433333333333
1207,글로벌융합,사학,18,18,3.9139,300,1,0,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,979.655
1208,글로벌융합,사학,18,18,3.863,300,1,0,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,978.0016666666667
1209,글로벌융합,사학,18,18,3.7789,300,1,0,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,975.7483333333333
1210,글로벌융합,사학,12,18,3.7424,150,1,0,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,799.3666666666667
1211,글로벌융합,사학,18,18,3.6215,250,1,0,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,920.6183333333333
1212,글로벌융합,사학,18,18,3.5186,300,1,0,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,967.19
1213,글로벌융합,사학,18,18,3.4619999999999997,300,1,0,6.303999999999999,7.318,14.5,11.227,0.055999999999999994,964.4233333333333
